ANSWERED,INCOME,FEMALE,AGE,JOB,NUM_DEPENDENTS,RENT,OWN_RES,NEW_CAR,CHK_ACCT,SAV_ACCT,NUM_ACCTS,MOBILE,PRODUCT
0,48915,0,30,3,1,1,0,0,3,0,0,0,0
1,76760,0,31,3,1,0,0,0,1,0,0,0,4
1,14650,0,38,2,1,0,1,0,3,0,1,0,2
1,59208,0,33,2,1,0,1,0,3,0,2,0,1
0,145838,0,50,2,1,0,1,1,1,4,0,0,0
0,66847,0,23,2,1,0,1,0,0,0,2,0,0
1,14092,1,31,2,2,0,1,0,1,1,4,0,2
0,101830,0,19,2,1,0,0,1,3,2,2,0,0
1,18830,1,21,2,1,0,1,0,1,0,4,0,0
1,19524,0,31,2,1,0,1,0,0,0,3,0,4
1,63910,0,28,3,2,1,0,0,0,0,4,1,4
0,86765,0,50,2,1,0,1,0,3,3,2,1,2
0,11353,0,50,2,1,0,1,0,1,0,2,0,0
1,23289,0,36,3,1,0,1,1,1,2,3,0,3
0,27111,0,31,2,1,1,1,0,3,0,4,0,0
1,11502,0,65,2,1,1,0,1,3,0,2,0,1
0,32522,0,31,2,1,1,1,0,0,0,2,0,0
1,48372,0,35,2,1,0,1,1,3,0,3,0,0
0,83159,0,74,2,1,0,0,0,0,4,4,1,0
1,36204,0,46,1,1,1,0,0,0,0,1,0,4
1,37941,0,23,1,1,1,1,0,3,0,4,0,4
0,28807,0,66,2,1,0,1,0,3,2,2,0,2
0,14893,0,44,2,1,0,1,0,1,4,2,0,0
1,110830,0,30,3,1,0,1,0,2,0,2,1,2
0,12847,0,27,1,1,0,1,0,1,1,2,0,0
1,30435,0,36,2,1,0,0,1,3,4,2,0,4
0,30770,0,34,2,1,0,1,0,0,0,2,0,0
1,18961,0,29,2,1,0,1,0,1,4,2,0,4
0,100943,0,30,2,1,0,1,1,3,2,2,0,0
1,29863,0,40,2,1,1,0,0,1,0,3,0,3
1,44410,0,33,2,1,0,1,0,1,0,4,0,1
1,11246,0,32,1,1,0,1,0,3,3,2,0,3
1,15164,0,31,2,1,0,1,0,3,3,2,0,1
1,26316,0,54,2,2,1,0,0,1,2,2,0,3
1,14174,0,38,2,1,0,1,0,3,1,3,0,4
1,28994,0,26,3,1,1,0,0,1,0,1,0,1
1,40196,0,51,2,1,0,1,0,2,0,2,0,2
0,113101,0,74,3,1,0,1,0,1,0,3,0,0
0,13266,0,22,2,1,0,0,0,0,0,1,0,0
0,82477,0,37,2,1,0,0,0,0,4,4,1,0
0,126673,0,47,2,2,0,0,0,3,1,2,0,0
1,16113,0,29,2,1,0,1,0,0,0,2,0,3
0,31692,0,25,2,1,1,0,0,1,1,1,0,0
1,61836,0,47,2,1,0,0,0,3,0,2,0,2
1,52927,0,36,3,1,0,0,1,0,0,4,0,0
1,26625,0,29,3,1,1,1,0,3,0,4,1,4
0,123579,0,31,2,1,0,0,1,1,4,2,0,0
1,13067,0,55,2,1,0,0,0,3,0,4,0,2
1,12083,0,47,2,1,1,1,0,1,0,1,0,0
1,21364,0,35,2,1,0,0,0,3,1,3,0,1
0,68562,0,22,3,2,0,1,1,1,1,0,0,0
0,44835,0,23,2,1,0,1,0,3,0,2,0,0
0,26183,0,41,1,2,0,1,0,3,2,1,0,4
1,105476,0,23,3,2,0,0,0,3,0,4,1,4
1,24735,0,27,2,2,1,0,0,0,2,2,0,3
1,23535,0,29,2,1,0,1,0,1,4,1,0,2
0,67463,0,34,2,1,0,1,0,0,0,2,0,0
0,12207,0,56,3,1,0,1,0,1,0,2,0,0
1,35566,0,27,1,1,0,1,0,3,0,1,0,4
0,11609,0,60,2,1,0,1,1,1,0,1,0,0
1,15451,0,42,3,1,0,1,0,3,1,3,0,3
1,30023,0,33,2,1,0,1,1,3,4,2,0,0
1,10611,0,27,1,1,0,1,0,3,1,0,0,4
0,15756,0,66,1,1,0,0,0,0,0,4,1,0
1,19060,0,26,2,1,0,1,0,2,0,0,0,2
1,22638,1,31,2,1,1,0,1,0,0,2,0,4
0,19910,0,33,1,2,1,0,0,0,0,0,0,0
0,12192,0,39,2,1,1,1,0,0,0,2,0,0
0,9781,0,43,2,2,0,0,1,2,0,3,0,0
1,42155,0,66,1,1,0,1,0,0,0,2,0,4
0,19309,0,58,2,1,1,0,0,3,0,2,0,0
0,127075,0,47,2,2,0,1,0,1,1,2,0,0
1,26555,0,41,2,1,0,1,0,2,3,2,0,2
1,28378,0,40,1,1,0,1,0,3,0,2,0,2
1,20680,0,64,2,1,0,1,1,0,0,2,0,2
1,13270,0,64,2,1,0,1,0,3,0,2,0,4
0,145655,0,43,0,1,0,1,0,1,4,0,0,0
0,81005,0,34,3,1,0,1,1,3,1,4,0,0
1,6459,0,54,0,1,0,1,1,3,0,0,0,4
0,7528,0,27,1,1,0,1,0,0,1,2,0,0
1,72879,0,26,2,1,0,1,1,3,0,2,0,4
0,44269,1,25,3,1,0,1,0,1,0,3,0,0
0,8403,0,65,2,1,0,0,0,0,0,1,0,0
1,10880,0,24,2,1,0,1,0,0,0,0,0,0
1,11459,0,49,1,1,0,1,0,3,1,0,0,4
0,84242,0,47,2,1,0,1,0,0,0,1,0,0
1,15283,0,33,2,1,0,1,0,3,0,3,0,2
0,81293,0,42,3,1,0,1,1,1,1,2,0,0
0,53111,0,36,3,1,0,1,1,1,0,0,0,0
1,34342,0,25,2,2,0,1,0,3,0,4,0,2
1,39731,0,41,2,1,0,1,0,0,4,2,0,2
1,13478,0,26,2,1,0,1,0,3,0,2,0,2
1,79395,0,45,2,2,0,0,0,0,0,0,0,4
1,18911,0,29,1,1,1,0,0,3,0,2,0,2
1,27056,0,22,2,1,0,1,0,3,0,4,0,4
1,34044,0,65,2,1,1,0,0,3,3,4,0,4
0,9092,0,20,2,1,0,1,0,3,0,2,0,2
1,10023,0,29,2,1,0,1,0,3,0,2,0,4
1,15510,0,38,3,1,0,0,0,2,0,1,0,1
0,50530,0,30,2,1,0,1,0,0,0,2,0,0
0,17517,0,28,0,1,1,1,0,1,0,1,0,0
1,12855,0,31,2,1,1,0,0,3,4,1,0,4
1,66967,0,57,2,1,1,0,1,3,0,2,0,0
1,34261,0,28,2,1,0,1,0,3,2,4,0,2
1,14815,1,36,2,2,1,1,0,1,0,4,0,0
1,35469,0,30,0,1,0,1,0,0,0,0,1,4
1,24035,0,43,3,1,0,1,0,3,0,0,0,3
0,71039,0,28,2,2,0,0,0,0,4,2,0,0
1,15186,0,35,1,1,0,1,0,3,4,4,0,4
0,14371,0,22,2,1,0,1,0,3,0,3,0,0
0,8734,0,21,2,1,0,0,1,2,0,3,0,2
0,22938,1,33,2,2,1,0,0,0,0,2,0,4
1,22635,0,23,2,1,0,1,0,3,0,3,0,1
1,113121,0,50,2,2,0,1,0,1,0,2,0,0
1,102900,0,37,1,1,0,0,0,1,0,3,0,2
1,22210,0,68,1,2,1,0,1,0,0,1,0,3
1,23443,1,33,3,1,0,1,1,1,2,3,0,0
0,24963,0,57,2,1,0,1,0,0,0,1,0,0
0,20983,0,39,3,1,0,1,0,1,0,0,0,0
1,11774,0,21,2,1,1,0,0,3,4,1,0,0
0,15503,0,19,2,1,0,1,0,0,0,2,0,0
1,46842,0,39,1,1,0,1,0,3,0,3,1,3
1,23631,1,52,3,1,0,1,0,1,2,2,0,3
0,102739,0,35,2,2,0,0,0,0,0,3,1,0
1,38644,0,26,3,1,1,0,0,3,0,4,1,2
0,10413,0,25,2,1,0,1,0,1,1,2,0,0
0,13819,0,29,2,1,0,1,0,0,0,2,0,0
1,14377,0,52,2,1,0,1,0,1,0,2,0,1
0,19165,0,29,3,1,0,1,0,0,0,4,0,0
1,27052,0,52,2,1,0,1,0,3,0,4,0,4
1,39324,1,28,2,1,0,1,1,1,1,4,0,1
0,69827,1,34,2,1,1,1,0,0,0,1,0,0
1,38738,0,25,2,1,0,0,0,3,0,3,0,4
1,110120,0,51,2,1,0,1,0,1,3,3,0,0
0,24484,1,36,2,2,1,0,0,2,0,1,0,0
0,26792,0,20,2,2,0,1,0,3,0,2,0,0
1,13692,1,32,1,1,1,1,0,0,4,4,0,1
1,33290,0,39,1,1,0,1,1,0,0,2,0,4
1,14701,0,24,1,1,1,0,1,3,1,2,0,4
0,68455,0,36,1,1,1,0,1,3,4,2,0,0
0,15377,0,49,2,1,0,1,0,0,0,2,0,0
1,31023,0,36,2,1,1,0,0,0,0,3,0,4
1,14109,0,35,2,1,0,1,0,3,0,4,0,2
0,142768,0,33,3,1,0,0,1,1,0,4,0,0
0,27698,0,26,2,1,0,1,1,3,0,4,0,0
0,12765,0,33,2,1,0,1,0,1,0,2,0,0
1,15671,0,43,1,1,0,1,0,1,3,2,0,1
0,14735,0,36,1,2,0,0,0,0,0,3,0,0
0,127022,0,34,3,1,0,0,1,3,4,4,0,0
0,19001,0,27,2,1,1,1,0,2,0,1,0,0
1,11810,0,21,2,1,0,1,0,1,1,4,0,4
0,12072,0,24,1,1,0,1,1,0,0,4,0,0
0,22405,0,27,1,1,1,0,0,2,1,2,0,0
1,50230,0,23,2,1,0,1,0,1,0,3,0,0
1,13737,0,20,0,1,1,1,0,0,2,0,1,2
0,7002,0,27,2,1,0,1,0,1,0,2,0,0
0,96109,0,24,2,1,0,1,0,0,0,3,1,0
0,109472,0,26,3,1,0,1,0,3,3,0,0,0
0,25514,0,30,2,1,0,1,0,0,0,4,0,3
1,2272,0,33,2,1,1,0,0,1,0,2,0,3
0,8141,0,27,0,1,0,1,0,0,0,0,0,0
1,47212,0,23,2,1,0,1,0,3,0,4,1,0
0,31164,0,27,2,1,0,1,0,0,0,2,0,0
1,15882,0,53,1,1,0,1,0,3,3,2,0,1
0,41227,0,39,2,2,0,0,0,0,0,4,0,0
0,47072,0,37,1,1,0,1,0,1,0,2,0,0
0,62428,0,28,1,1,0,0,0,0,0,4,1,0
1,36256,0,29,1,1,1,0,0,0,0,3,0,4
0,9215,0,21,2,1,1,0,0,0,0,3,0,0
1,30881,0,28,2,2,1,1,0,0,0,4,0,0
1,14189,0,35,2,1,0,1,0,1,2,2,0,2
0,71105,0,30,2,2,0,0,0,3,0,2,0,0
1,16606,0,28,3,1,0,1,0,3,1,3,0,3
1,11585,0,26,2,1,0,1,0,3,1,4,0,4
1,32815,1,60,3,1,0,1,0,3,2,4,0,2
1,11364,0,22,2,1,1,0,1,3,4,3,0,4
1,15889,0,51,2,2,0,1,0,3,0,2,0,0
1,5371,0,36,2,1,0,1,1,0,0,3,0,4
1,22479,0,29,1,1,0,1,0,1,4,1,0,0
1,9727,0,21,2,1,0,1,0,3,0,2,0,3
0,140305,0,31,3,1,0,1,1,1,0,2,0,2
0,77815,0,61,2,1,0,1,1,3,0,3,0,0
0,7484,0,35,2,1,0,1,1,0,0,1,0,0
0,12743,0,26,1,2,0,1,1,1,0,2,0,0
1,61717,0,31,2,1,0,0,0,3,0,2,0,3
1,87021,0,25,2,1,0,1,0,3,3,2,1,2
1,16987,0,22,2,1,0,1,0,1,0,1,0,4
1,59147,0,41,1,1,0,1,0,1,0,3,0,1
1,19932,0,31,3,2,1,0,0,3,0,4,0,2
0,89785,0,31,3,1,0,1,1,0,0,4,0,0
0,6019,0,46,2,1,0,1,1,0,0,1,0,0
1,9770,0,22,2,1,0,1,0,3,4,4,0,2
1,110859,0,39,3,1,0,1,0,3,0,2,1,2
1,58626,0,39,2,1,0,1,0,2,0,2,0,1
1,94728,0,39,1,1,0,1,0,3,4,2,1,2
0,109555,0,56,3,1,0,1,0,3,0,0,0,0
0,149414,0,27,3,1,0,1,1,0,0,4,0,0
0,25449,0,33,2,1,1,0,1,3,0,2,0,0
1,29452,0,24,2,2,0,1,1,1,4,4,0,4
1,62395,0,23,2,1,0,1,0,3,4,4,0,3
0,44920,1,24,3,1,0,1,0,1,0,2,0,1
0,83261,0,42,3,1,0,0,0,0,0,4,0,0
0,77317,0,25,2,1,1,0,0,0,0,3,0,0
0,60487,0,27,2,1,0,1,0,0,0,2,0,0
1,24431,0,24,2,1,0,1,0,1,1,0,0,0
0,95390,1,27,2,1,1,1,0,3,0,1,0,0
0,8504,0,66,2,2,0,1,1,3,0,0,0,4
1,10422,0,33,1,1,1,0,0,3,0,1,0,4
1,21383,0,23,2,1,0,1,1,3,0,4,0,4
0,47581,0,45,2,1,0,1,1,0,0,3,0,0
1,9365,0,30,2,1,1,1,0,1,1,1,0,1
0,12716,0,23,1,1,0,0,0,3,4,4,0,4
1,62256,0,28,1,1,1,0,0,1,0,3,0,3
0,9479,0,35,2,1,0,1,0,1,0,2,0,0
0,12158,0,23,1,1,0,1,0,0,0,3,0,0
1,29241,0,40,2,1,1,1,0,1,4,3,0,4
0,15273,0,24,1,1,0,1,0,1,4,1,0,1
1,38855,0,41,2,1,0,0,0,3,0,3,0,4
1,15200,0,25,2,1,1,1,0,1,1,2,0,4
1,6997,0,30,2,1,0,1,0,3,0,2,0,2
1,19289,0,44,1,2,0,0,0,2,0,2,0,2
1,19625,0,54,1,1,0,0,0,1,0,2,0,0
1,13148,0,36,0,1,0,0,1,3,0,0,0,4
1,11728,0,48,2,1,0,1,0,0,4,4,0,4
1,39856,0,37,1,2,0,1,1,2,0,1,0,1
1,29970,0,32,2,1,0,0,0,1,2,2,0,2
1,24112,0,28,2,1,0,1,1,1,1,1,0,0
1,12531,0,39,2,1,1,0,0,3,0,1,0,4
1,31791,0,22,2,1,0,0,0,1,2,1,0,1
1,9191,0,44,2,2,0,1,1,3,0,4,0,0
0,13000,0,26,2,1,0,1,0,1,0,2,0,0
0,145401,0,41,0,1,0,1,1,1,4,0,0,0
1,34701,0,35,1,2,0,1,0,3,0,2,0,3
0,9833,0,27,2,1,0,1,0,1,0,2,0,0
0,118455,0,39,2,1,0,1,0,1,0,4,0,0
1,21644,0,35,2,1,1,0,0,3,0,1,0,3
0,37674,0,43,2,1,0,0,1,3,0,4,0,4
1,32391,0,36,2,1,1,0,0,3,3,4,1,4
1,14259,0,35,2,1,0,0,0,0,0,4,1,0
0,39280,0,39,2,1,1,0,1,0,0,4,0,0
1,15947,0,29,2,1,0,1,0,1,0,2,0,1
1,13619,0,42,2,2,0,0,0,3,1,4,0,4
1,9798,0,22,2,1,0,1,1,3,0,2,0,3
1,18792,0,24,2,1,0,1,0,3,0,1,0,2
1,158925,0,34,2,1,1,0,1,1,0,1,0,0
0,24592,0,25,0,1,0,1,0,0,0,0,0,0
0,48171,0,33,3,1,1,0,0,1,0,0,0,0
1,6705,0,54,0,1,0,1,1,3,0,0,0,4
1,13215,0,47,3,1,0,1,1,3,0,1,0,4
1,14648,0,55,1,2,0,0,0,1,1,2,0,4
0,9567,0,21,2,1,1,0,0,0,0,3,0,0
1,25348,0,34,2,1,0,1,0,1,1,2,0,4
1,16088,1,32,2,1,0,1,0,3,3,2,0,2
1,37310,0,28,2,1,1,1,0,2,0,1,0,4
1,34135,0,74,1,1,0,1,0,3,0,3,0,4
1,12136,0,67,1,1,0,1,0,3,4,3,0,4
1,10753,0,31,1,1,1,0,0,1,3,1,0,4
1,28268,0,31,2,1,0,1,0,3,0,3,0,0
0,12062,0,27,2,1,1,1,1,0,0,1,0,0
1,23109,0,68,1,1,0,1,0,0,0,4,0,0
1,18190,0,48,2,1,0,1,1,0,0,1,0,3
0,27860,0,41,2,1,0,1,0,0,0,1,0,2
0,129496,0,31,3,1,0,0,0,1,0,0,1,0
1,33340,0,24,2,1,0,1,1,3,3,2,0,0
1,24240,0,34,2,1,0,1,0,1,0,2,0,2
0,11145,0,25,2,2,0,0,0,1,3,3,0,0
1,13293,0,54,0,1,0,1,0,0,0,3,1,0
0,15283,0,24,3,1,1,1,0,0,0,2,0,0
0,93260,0,32,3,1,1,0,0,1,0,1,1,0
0,8392,0,40,2,2,0,1,1,1,0,4,0,0
1,8305,0,39,2,1,1,1,0,3,4,2,0,2
1,57966,0,34,0,1,0,1,0,2,0,2,0,1
0,39219,0,36,2,1,0,1,0,0,0,2,0,0
0,12790,1,24,2,1,0,1,1,1,0,1,0,0
0,10865,0,42,2,1,0,1,0,0,0,3,0,0
0,35960,0,26,2,1,0,1,0,0,0,3,0,0
1,8555,0,45,2,1,0,1,0,0,0,4,0,1
1,95779,1,28,2,1,0,1,0,3,0,1,0,0
1,6130,0,43,1,1,0,1,0,1,0,1,0,1
1,18461,0,28,2,1,0,1,0,1,4,2,0,2
0,7642,0,23,0,1,0,1,0,0,0,0,0,0
1,34021,0,29,1,2,1,1,0,3,2,2,0,3
0,86485,0,27,2,1,0,0,0,3,0,1,0,0
0,16013,0,32,2,1,1,1,1,3,0,2,0,0
1,28797,0,28,2,1,0,0,0,1,4,4,1,4
1,63055,0,23,1,2,1,0,1,2,0,1,0,3
0,83813,0,41,3,1,0,0,0,1,0,2,0,0
1,9989,0,34,2,1,0,1,1,0,0,3,0,3
0,101448,0,42,2,1,0,0,0,3,2,2,0,3
0,159021,0,26,2,1,1,0,0,1,1,2,0,0
0,109394,0,23,2,1,0,1,0,1,3,3,0,0
0,69173,0,28,2,2,0,1,1,1,0,0,0,0
1,39263,1,52,2,1,0,1,1,0,0,2,0,0
0,40812,0,34,2,1,0,1,0,0,0,1,0,0
1,13206,0,34,2,2,0,1,0,0,1,4,0,4
0,119530,0,57,3,2,0,1,0,1,0,2,0,0
0,42723,0,39,2,1,0,1,0,2,0,2,0,0
1,12595,0,37,2,1,1,1,1,3,0,4,0,3
0,79759,0,25,2,1,0,1,1,0,0,2,0,4
1,70208,0,36,3,2,1,0,0,1,0,3,1,4
1,28868,0,43,2,1,1,0,0,1,0,3,0,0
1,34345,0,35,1,2,0,1,0,3,2,2,0,3
0,4109,0,22,3,1,1,0,0,3,0,0,0,0
1,5005,0,27,0,1,0,1,1,3,0,2,0,0
1,20684,0,37,2,1,0,1,0,3,2,2,0,4
0,30484,0,23,2,1,0,1,0,3,0,2,0,0
0,47371,0,34,3,1,0,1,0,1,0,1,0,1
0,23393,0,46,2,1,0,1,1,1,1,1,0,0
0,11449,0,28,2,1,0,1,0,0,0,3,0,0
0,36425,0,32,2,1,0,1,0,3,1,4,0,0
0,11973,0,26,1,2,0,1,1,2,1,4,1,0
0,15875,0,37,2,1,1,1,0,1,0,3,0,0
1,57981,0,41,2,1,0,0,0,1,0,1,0,4
0,30685,1,47,1,1,0,1,0,0,0,1,0,2
0,38550,0,66,2,2,0,1,0,1,1,3,0,0
1,22321,0,32,2,2,0,1,0,3,1,0,0,3
0,10386,0,33,2,1,0,1,0,3,4,2,0,2
0,15133,0,32,2,1,0,1,0,3,0,2,0,0
1,49627,0,46,2,1,0,1,1,3,4,2,0,0
1,5945,0,20,2,1,0,1,0,0,1,3,0,0
0,46677,0,54,2,1,0,1,0,0,0,1,0,0
1,6382,0,21,2,1,0,1,0,3,0,3,0,4
0,72790,0,22,2,1,1,0,0,0,0,4,0,0
1,12027,0,43,2,1,0,1,0,3,3,2,0,3
1,15823,1,46,2,1,0,1,0,3,1,2,0,2
1,42984,0,23,1,1,0,1,0,3,1,2,0,2
1,15140,0,37,2,1,0,1,0,3,4,2,1,2
1,3043,0,34,1,1,1,0,1,1,0,2,0,4
1,14087,0,23,2,1,0,1,0,1,1,2,0,1
1,39699,0,27,2,1,0,1,0,3,3,3,0,4
0,12264,1,49,2,1,1,0,1,1,0,4,0,4
1,78923,0,35,2,2,0,0,0,0,0,3,0,4
1,29680,0,32,2,2,0,1,0,3,2,2,0,4
1,45978,0,30,2,1,0,1,0,3,0,2,1,0
1,10795,0,33,2,2,0,1,0,3,0,4,0,4
0,7861,0,61,2,2,0,1,0,1,0,4,0,0
1,24026,1,36,1,1,0,1,1,1,4,3,0,3
0,23845,0,26,2,1,0,1,0,3,2,4,0,0
1,15249,0,33,2,2,0,1,0,3,0,3,0,2
1,11361,0,47,2,1,0,1,0,3,0,4,0,3
1,19178,0,35,3,2,1,0,0,3,0,3,0,2
0,46691,0,33,1,1,1,0,0,3,4,3,1,4
0,11796,0,27,1,1,0,1,1,1,0,1,0,0
0,18143,0,26,0,1,1,0,1,1,0,1,0,0
1,106555,0,21,3,2,0,0,0,3,0,4,0,0
1,95506,0,22,2,1,0,1,0,3,0,2,0,2
0,13750,0,23,3,1,0,1,0,3,0,1,0,0
0,20983,0,24,1,1,1,0,0,0,0,2,0,0
0,50722,0,29,2,1,0,1,1,3,4,2,0,0
0,115736,0,23,3,1,0,0,0,1,0,2,1,0
0,77042,0,24,1,1,1,0,0,0,0,3,1,0
0,10519,0,28,2,1,0,1,1,0,0,4,0,4
0,82107,0,24,3,1,0,0,0,1,0,0,0,0
1,15232,0,27,1,1,0,1,0,3,4,2,0,1
0,21405,0,31,2,1,0,0,0,3,0,2,0,0
0,20587,0,24,1,1,1,0,0,0,0,2,1,4
1,7654,0,37,2,1,0,1,0,3,0,4,0,4
1,28926,0,36,1,2,0,1,0,3,1,4,0,4
0,79320,0,22,2,1,1,0,0,3,4,2,0,0
1,20514,0,38,2,1,0,1,0,1,0,1,0,0
1,47182,0,25,2,1,0,0,0,2,0,4,1,2
1,24831,0,38,2,2,0,1,0,0,0,4,0,0
1,9191,0,23,1,1,0,0,1,1,1,1,0,0
1,29882,0,40,2,1,1,1,1,3,0,3,0,4
0,12970,0,27,2,1,0,0,1,0,0,2,0,0
1,95025,0,48,1,2,0,1,0,0,4,2,1,2
0,14857,0,44,2,1,0,1,1,3,0,2,0,0
1,8462,0,22,2,1,0,1,1,3,2,4,0,2
1,25873,0,74,2,1,0,1,0,3,0,2,0,4
1,37394,0,23,2,1,0,1,0,3,1,1,1,0
0,13281,0,39,2,1,0,1,0,3,4,2,0,0
0,42583,0,34,3,1,0,1,1,3,0,0,0,4
0,38615,0,39,2,1,0,1,0,3,0,2,0,2
0,11420,0,39,2,1,0,1,1,1,4,2,0,0
1,11021,0,40,1,1,1,0,0,1,3,1,0,4
0,9659,0,21,2,1,1,0,0,0,0,3,0,0
1,43914,0,28,1,1,0,1,1,1,1,2,0,2
1,51823,0,23,2,1,0,1,0,2,0,3,0,2
1,12334,0,25,2,1,0,1,0,3,0,2,0,2
0,13743,0,41,2,1,1,0,0,1,0,1,0,0
0,21563,0,24,2,1,0,1,1,1,0,2,0,0
0,37237,0,34,2,1,0,1,0,3,0,4,0,0
1,6973,0,31,2,1,0,1,0,3,0,2,0,2
0,68340,0,28,2,1,0,1,0,0,0,2,0,0
0,12786,0,22,2,1,0,1,0,3,0,2,1,2
0,11787,0,55,2,2,0,0,0,0,0,0,0,0
1,62259,0,22,2,1,0,0,0,3,4,4,0,4
0,21507,0,61,2,1,0,1,0,0,0,2,0,0
1,14278,0,46,2,1,0,1,0,1,0,3,0,3
1,4324,0,41,2,1,0,1,0,3,0,2,0,1
1,26535,0,33,1,1,0,1,0,1,1,2,0,2
1,13964,0,29,1,1,0,1,0,3,0,1,0,1
1,12596,1,29,1,1,0,1,0,0,4,4,0,4
1,14847,0,49,3,1,0,1,0,3,0,2,0,3
0,18658,0,44,2,1,0,1,0,3,1,2,0,0
0,28107,0,31,2,1,0,1,1,3,0,0,0,0
0,37612,0,44,2,1,1,0,0,0,0,3,0,4
1,72116,0,25,1,1,0,1,1,3,0,2,0,4
1,21406,0,48,2,1,0,1,1,3,0,2,0,4
0,10724,0,37,2,1,0,1,0,0,0,3,0,3
1,45955,0,34,3,1,0,0,0,3,0,2,1,2
0,15386,0,23,2,1,0,0,1,1,0,4,0,0
1,20232,0,42,2,1,0,1,0,1,0,4,0,1
1,24461,0,68,2,1,0,1,0,3,1,2,0,2
1,29496,0,47,2,2,0,1,0,2,4,2,0,2
1,12490,0,57,3,1,1,0,0,3,4,4,0,4
1,20908,1,38,2,1,0,1,0,3,0,2,0,2
0,39102,1,38,2,1,0,1,0,3,4,2,0,4
1,9617,0,25,2,1,0,1,0,3,3,4,0,2
1,29800,0,25,2,1,0,0,0,0,0,3,0,1
0,114791,0,36,3,1,1,0,0,1,0,2,1,0
1,12132,0,33,1,1,0,1,1,1,4,4,0,2
1,27490,0,32,2,1,0,1,0,0,0,4,0,0
1,36241,0,39,2,1,1,0,0,2,4,1,0,4
0,8521,0,48,1,2,0,1,1,1,0,4,0,0
0,21742,0,36,2,1,1,0,0,0,0,2,0,3
1,37423,0,29,2,2,0,1,0,0,0,2,0,2
0,18228,0,37,2,1,0,1,0,3,0,3,0,0
1,8132,0,27,1,1,1,0,0,3,4,4,0,2
1,17985,0,34,1,1,0,1,0,3,0,2,0,2
1,9391,0,21,2,1,1,0,0,0,0,3,0,4
1,101655,0,21,2,1,0,1,0,3,1,2,0,4
1,11237,0,32,2,2,0,1,0,1,0,4,0,4
1,18959,0,24,2,1,1,0,0,1,0,3,0,0
1,21836,0,34,2,1,1,0,0,3,0,1,0,3
0,46520,0,34,3,1,0,1,1,2,3,2,0,0
1,20357,0,23,2,1,1,0,0,3,0,1,0,3
0,48041,0,27,3,2,1,0,0,3,0,0,0,0
0,40056,1,32,2,1,0,0,1,0,0,4,0,0
0,17168,0,22,2,1,0,1,0,1,0,1,0,0
1,27794,0,37,3,1,0,1,0,3,0,1,1,4
0,38432,0,33,1,2,0,0,0,1,1,3,0,0
0,70736,0,31,1,2,0,0,0,0,0,1,0,0
0,29709,0,29,2,1,1,0,0,1,0,1,0,0
1,63145,0,36,2,1,0,1,0,3,4,4,0,4
1,14464,0,38,3,1,0,1,0,2,1,4,0,4
0,52549,0,25,3,1,0,1,1,1,0,0,0,0
1,42107,0,24,1,1,0,1,0,0,0,2,0,4
0,9259,0,54,2,1,0,1,0,3,0,2,0,0
1,13729,0,57,0,1,1,0,0,0,2,0,1,2
1,14748,0,46,2,1,0,0,0,0,0,4,1,4
1,37590,0,23,2,1,1,1,1,2,0,2,0,0
0,19032,0,26,2,1,1,0,1,1,0,1,1,0
0,31979,0,38,2,1,0,1,0,0,0,2,0,0
1,6980,0,31,1,1,0,1,0,0,0,2,0,0
0,38751,0,27,1,2,0,0,0,1,0,3,0,0
1,9766,0,24,2,1,0,1,1,1,3,2,0,1
0,125176,0,21,2,2,0,1,0,1,1,2,0,0
0,48250,0,29,1,1,0,1,0,1,0,1,0,0
1,6778,0,39,2,1,0,1,1,3,1,3,1,1
1,14322,0,26,2,1,1,1,0,0,0,4,1,3
0,47982,0,42,2,1,0,1,0,1,0,1,0,0
1,19912,0,23,3,1,1,0,0,3,0,3,0,4
1,12570,0,23,2,1,0,0,1,1,0,4,0,0
1,25751,0,31,2,1,0,1,0,1,1,2,0,4
0,67951,0,44,2,1,1,0,1,3,4,2,0,0
1,149403,0,68,3,1,0,1,1,1,0,3,0,0
1,8130,0,38,1,2,0,1,1,3,4,2,0,2
1,13176,0,31,3,1,0,1,0,3,0,4,0,4
0,30757,0,29,2,1,0,0,0,1,1,2,0,0
1,15382,0,50,3,1,0,1,0,3,0,2,0,2
0,6023,0,26,0,1,0,1,0,2,0,1,0,0
0,26016,0,34,0,1,0,1,0,0,0,3,0,0
0,148295,0,38,3,1,0,0,0,1,1,4,0,0
1,46259,0,44,1,1,0,1,0,3,0,3,1,3
1,14913,0,47,2,2,0,1,0,3,0,4,0,4
1,76973,0,37,2,1,0,1,0,0,4,1,0,1
0,78241,0,50,2,1,1,0,0,3,4,1,0,0
1,86171,0,22,2,1,0,1,0,3,3,1,1,2
0,10635,0,33,2,1,0,1,1,1,4,2,0,0
1,14648,0,24,1,2,0,1,1,3,3,3,0,3
1,17558,0,27,0,1,1,0,1,1,0,1,0,0
1,145085,0,34,0,1,0,1,1,1,4,0,0,0
1,31910,0,68,2,1,1,0,0,1,2,2,0,3
1,32727,0,21,2,1,1,0,1,3,3,3,0,3
1,13241,0,37,3,1,0,1,0,3,0,2,0,2
1,13415,0,26,1,1,1,0,1,0,1,2,0,2
1,33730,0,28,3,1,0,1,0,3,0,2,0,0
1,22243,0,39,2,1,0,1,0,3,3,1,0,3
